,Unnamed: 0,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,distance,tuition,education,income,region,filled_wage
3772,3773,female,hispanic,40.99000168,yes,yes,yes,no,8.199999809,0.200000003,0.818710029,15,low,other,7.5399999620000004
3773,3774,female,hispanic,54.08000183,no,no,yes,no,8.199999809,0.200000003,0.818710029,12,low,other,7.5399999620000004
3774,3775,female,hispanic,62.93000031,yes,no,no,no,8.199999809,0.200000003,0.818710029,16,low,other,7.5399999620000004
3775,3776,female,other,50.5,no,no,yes,no,8.199999809,0.200000003,0.818710029,16,low,other,7.5399999620000004
3776,3777,female,hispanic,49.97000122,no,no,no,no,8.199999809,0.200000003,0.818710029,14,low,other,7.5399999620000004
3777,3778,female,hispanic,55.45000076,no,no,yes,no,8.199999809,0.200000003,0.818710029,12,low,other,7.5399999620000004
3778,3779,female,afam,52.93999863,no,yes,yes,no,8.199999809,0.200000003,0.818710029,16,low,other,7.5399999620000004
3779,3780,female,other,56.84000015,no,no,yes,no,8.199999809,0.200000003,0.818710029,16,low,other,7.5399999620000004
3780,3781,female,hispanic,55.45000076,no,no,no,no,8.199999809,0.200000003,0.818710029,17,low,other,7.5399999620000004
3781,3782,female,hispanic,48.88999939,no,no,yes,no,8.199999809,0.200000003,0.818710029,13,high,other,7.5399999620000004
3782,3783,female,hispanic,56.97000122,no,no,yes,no,8.199999809,0.800000012,0.818710029,16,high,other,7.5399999620000004
3783,3784,female,hispanic,49.43000031,no,yes,yes,no,8.199999809,0.800000012,0.818710029,13,low,other,7.5399999620000004
3784,3785,male,hispanic,49.88000107,yes,no,yes,no,8.199999809,0.800000012,0.818710029,13,high,other,7.5399999620000004
3785,3786,male,other,59.70999908,yes,yes,yes,no,8.199999809,0.800000012,0.818710029,14,high,other,7.5399999620000004
3786,3787,male,hispanic,48.61000061,no,no,yes,no,8.199999809,0.800000012,0.818710029,13,high,other,7.5399999620000004
3787,3788,female,hispanic,47.02000046,no,no,no,no,8.199999809,0.800000012,0.818710029,16,high,other,7.5399999620000004
3788,3789,female,hispanic,48.61999893,yes,yes,yes,no,8.199999809,0.800000012,0.818710029,16,low,other,7.5399999620000004
3789,3790,female,hispanic,61.11999893,no,no,yes,no,8.199999809,0.800000012,0.818710029,16,low,other,7.5399999620000004
3790,3791,female,hispanic,61.90000153,yes,no,yes,no,8.199999809,0.800000012,0.818710029,17,high,other,7.5399999620000004
3791,3792,female,hispanic,48.86000061,no,yes,yes,no,8.199999809,0.800000012,0.818710029,13,low,other,7.5399999620000004
3792,3793,male,hispanic,56.02999878,no,no,no,no,8.199999809,0.800000012,0.818710029,14,low,other,7.5399999620000004
3793,3794,female,hispanic,53.70999908,no,no,yes,no,8.199999809,0.800000012,0.818710029,17,low,other,7.5399999620000004
3794,3795,female,hispanic,55.86999893,no,yes,yes,no,8.199999809,0.800000012,0.818710029,16,low,other,7.5399999620000004
3795,3796,female,hispanic,54.22000122,no,yes,yes,no,8.199999809,0.800000012,0.818710029,13,low,other,7.5399999620000004
3796,11000,male,other,65.12999725,yes,yes,yes,no,5.8000001910000005,0.10000000099999999,0.8059999940000001,16,high,west,9.550000191
3797,21000,female,hispanic,58.79999924,no,no,yes,no,5.8000001910000005,0.10000000099999999,0.8059999940000001,13,high,west,9.550000191
3798,3797,male,other,62.97000122,yes,no,yes,no,5.8000001910000005,0.10000000099999999,0.8059999940000001,13,high,west,9.550000191
3799,4100,male,other,58.93999863,yes,yes,no,no,5.8000001910000005,0.10000000099999999,0.8059999940000001,15,low,west,9.550000191
3800,5100,male,hispanic,53.90999985,no,no,yes,no,4.400000095,1.5,0.8059999940000001,12,high,west,9.550000191
3801,6100,female,hispanic,48.25,yes,no,yes,no,4.400000095,1.5,0.8059999940000001,12,low,west,9.550000191
3802,7100,male,other,63.11999893,yes,no,yes,no,6.099999905,1.600000024,0.7309499979999999,15,high,west,8.100000381000001
3803,8100,female,other,46.88999939,yes,yes,yes,no,6.099999905,1.600000024,0.7309499979999999,13,high,west,8.100000381000001
3804,9100,male,other,46.66999817,no,no,yes,no,6.099999905,1.600000024,0.7309499979999999,13,low,west,8.100000381000001
3805,10100,male,other,56.65999985,no,no,yes,no,6.099999905,1.600000024,0.7309499979999999,13,low,west,8.100000381000001
3806,11100,female,other,45.91999817,no,no,yes,no,6.099999905,1.600000024,0.7309499979999999,12,low,west,8.100000381000001
3807,12100,female,other,44.31000137,no,no,yes,no,6.099999905,1.600000024,0.7309499979999999,12,low,west,8.100000381000001
3808,13100,male,hispanic,49.34999847,yes,no,yes,yes,6.900000095,0.10000000099999999,0.8059999940000001,16,low,west,9.550000191
3809,14100,male,hispanic,45.31000137,no,no,yes,yes,6.900000095,0.10000000099999999,0.8059999940000001,14,low,west,9.550000191
3810,15100,female,other,67.40000153,no,no,yes,yes,6.099999905,0.400000006,0.7309499979999999,14,low,west,8.100000381000001
3811,16100,female,other,47.88000107,no,no,yes,yes,6.099999905,0.400000006,0.7309499979999999,12,low,west,8.100000381000001
3812,17100,male,hispanic,38.90999985,no,no,yes,yes,6.099999905,0.400000006,0.7309499979999999,14,low,west,8.100000381000001
3813,18100,female,hispanic,48.09999847,no,no,no,yes,6.099999905,0.400000006,0.7309499979999999,12,low,west,8.100000381000001
3814,19100,male,other,43.63999939,no,no,yes,no,5.900000095,1.0,0.69284004,12,high,west,8.409999847
3815,20100,female,other,40.36000061,no,no,yes,no,6.099999905,0.400000006,0.7309499979999999,12,high,west,8.100000381000001
3816,21100,female,other,50.77999878,yes,no,yes,no,6.099999905,0.400000006,0.7309499979999999,14,high,west,8.100000381000001
3817,22100,male,other,50.88770227922496,no,yes,yes,no,6.099999905,0.400000006,0.7309499979999999,12,low,west,8.100000381000001
3818,23100,male,other,45.38999939,yes,yes,yes,no,6.099999905,0.400000006,0.7309499979999999,14,low,west,8.100000381000001
3819,24100,female,other,63.13000107,yes,no,yes,no,6.099999905,0.400000006,0.7309499979999999,15,high,west,8.100000381000001
3820,25100,male,other,49.04999924,no,no,yes,no,6.099999905,0.400000006,0.7309499979999999,15,low,west,8.100000381000001
3821,26100,male,other,51.70999908,no,no,yes,no,6.099999905,0.400000006,0.7309499979999999,12,low,west,8.100000381000001
3822,27100,female,other,58.72000122,yes,no,yes,no,6.099999905,0.400000006,0.7309499979999999,16,low,west,8.100000381000001
3823,28100,male,hispanic,53.58000183,no,no,yes,no,6.8000001910000005,0.300000012,0.8314099909999999,12,low,west,10.14999962
3824,29100,female,other,50.25,yes,no,no,no,6.8000001910000005,0.300000012,0.8314099909999999,12,low,west,10.14999962
3825,30100,female,hispanic,50.86000061,no,no,yes,no,6.8000001910000005,0.300000012,0.8314099909999999,13,high,west,10.14999962
3826,31100,female,other,43.16999817,no,no,yes,no,6.8000001910000005,0.300000012,0.8314099909999999,13,high,west,10.14999962
3827,32100,male,other,68.22000122,no,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,16,low,west,11.36999989
3828,33100,female,other,46.33000183,no,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,12,low,west,11.36999989
3829,34100,male,other,54.25999832,no,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,12,low,west,11.36999989
3830,35100,female,other,57.90000153,yes,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,16,high,west,11.36999989
3831,36100,male,other,56.95999908,no,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,12,low,west,11.36999989
3832,3798,male,other,58.0,no,no,yes,yes,7.3000001910000005,0.10000000099999999,0.6154699920000001,12,low,west,11.36999989
3833,3810,male,other,43.61000061,yes,no,yes,no,5.900000095,0.400000006,0.69284004,13,high,west,8.409999847
3834,3910,male,other,57.38000107,no,no,yes,no,5.900000095,0.400000006,0.69284004,15,low,west,8.409999847
3835,4010,male,hispanic,53.56000137,no,no,yes,no,5.900000095,0.400000006,0.69284004,15,low,west,8.409999847
3836,4110,male,other,54.68000031,yes,no,yes,no,5.3000001910000005,3.0,0.547340035,14,low,west,9.5
3837,4210,male,hispanic,43.63000107,no,no,yes,no,6.099999905,2.5,0.7309499979999999,14,low,west,8.100000381000001
3838,4310,male,hispanic,58.88000107,no,no,yes,no,6.099999905,2.5,0.7309499979999999,12,low,west,8.100000381000001
3839,4410,female,other,55.09000015,yes,no,yes,no,6.099999905,2.5,0.7309499979999999,14,high,west,8.100000381000001
3840,4510,female,hispanic,41.20000076,no,no,yes,no,7.1999998089999995,0.5,0.7309499979999999,12,low,west,8.100000381000001
3841,4610,female,other,36.06999969,no,no,no,no,7.1999998089999995,0.5,0.7309499979999999,12,low,west,8.100000381000001
3842,4710,male,other,54.31000137,no,no,yes,no,7.1999998089999995,0.800000012,0.7309499979999999,12,low,west,8.100000381000001
3843,4810,male,other,42.45999908,yes,no,yes,no,7.1999998089999995,0.800000012,0.7309499979999999,13,low,west,8.100000381000001
3844,4910,male,other,58.54999924,no,no,no,no,7.1999998089999995,0.800000012,0.7309499979999999,14,low,west,8.100000381000001
3845,5010,female,other,58.84000015,yes,yes,yes,no,7.1999998089999995,0.800000012,0.7309499979999999,15,low,west,8.100000381000001
3846,5110,female,hispanic,40.38000107,no,no,no,no,6.099999905,1.5,0.7309499979999999,12,low,west,8.100000381000001
3847,5210,male,other,45.83000183,yes,yes,yes,no,6.099999905,1.5,0.7309499979999999,13,low,west,8.100000381000001
3848,5310,female,other,60.34999847,yes,no,yes,no,6.099999905,1.5,0.7309499979999999,16,high,west,8.100000381000001
3849,5410,male,other,46.22000122,no,no,yes,no,6.099999905,1.5,0.7309499979999999,12,low,west,8.100000381000001
3850,5510,male,other,56.86000061,yes,yes,yes,no,6.099999905,1.5,0.7309499979999999,15,high,west,8.100000381000001
3851,5610,female,other,53.24000168,yes,no,yes,no,6.099999905,1.5,0.7309499979999999,12,low,west,8.100000381000001
3852,5710,male,other,45.68999863,no,no,yes,no,6.099999905,1.5,0.7309499979999999,14,high,west,8.100000381000001
3853,5810,female,other,49.90000153,no,no,yes,no,6.099999905,1.5,0.7309499979999999,14,low,west,8.100000381000001
3854,5910,female,other,56.06999969,no,no,yes,no,6.099999905,1.5,0.7309499979999999,14,low,west,8.100000381000001
3855,6010,male,other,61.15999985,no,no,yes,no,10.30000019,1.100000024,0.8059999940000001,16,low,west,9.550000191
3856,6110,female,other,46.06000137,yes,no,yes,no,10.30000019,1.100000024,0.8059999940000001,13,low,west,9.550000191
3857,6210,male,other,45.86999893,no,yes,yes,no,10.30000019,1.100000024,0.8059999940000001,16,high,west,9.550000191
3858,6310,female,hispanic,34.47999954,no,no,yes,no,10.30000019,1.100000024,0.8059999940000001,12,low,west,9.550000191
3859,6410,female,other,60.79000092,no,no,yes,no,4.599999905,5.0,0.6154699920000001,13,low,west,11.36999989
3860,6510,female,other,50.88770227922496,no,no,yes,no,4.599999905,5.0,0.6154699920000001,14,low,west,11.36999989
3861,6610,female,other,54.06000137,yes,yes,no,no,4.599999905,5.0,0.6154699920000001,15,low,west,11.36999989
3862,6710,male,other,57.70000076,yes,no,yes,no,4.599999905,5.0,0.6154699920000001,12,low,west,11.36999989
3863,6810,male,other,46.93999863,no,no,no,no,4.599999905,5.0,0.6154699920000001,12,low,west,11.36999989
3864,6910,male,other,37.20000076,no,no,yes,no,16.29999924,2.5,0.69284004,13,low,west,8.409999847
3865,7010,male,other,41.36999893,no,no,no,no,16.29999924,2.5,0.69284004,13,low,west,8.409999847
3866,7110,female,other,32.75999832,no,no,yes,no,16.29999924,2.5,0.69284004,13,low,west,8.409999847
3867,7210,male,other,54.88999939,no,no,no,no,16.29999924,2.5,0.69284004,14,low,west,8.409999847
3868,7310,female,other,34.77999878,no,no,yes,no,16.29999924,2.5,0.69284004,13,low,west,8.409999847
3869,7410,female,other,38.09999847,no,no,yes,no,16.29999924,2.5,0.69284004,14,low,west,8.409999847
3870,7510,female,other,62.33000183,yes,no,yes,no,5.900000095,9.0,0.495380014,14,high,west,8.319999695
3871,7610,male,other,46.93999863,yes,no,yes,no,5.900000095,9.0,0.495380014,13,high,west,8.319999695
3872,7710,male,hispanic,41.54000092,no,no,yes,no,5.900000095,9.0,0.495380014,12,low,west,8.319999695
3873,7810,female,other,61.45000076,no,no,yes,no,5.900000095,9.0,0.495380014,13,high,west,8.319999695
3874,7910,male,hispanic,42.83000183,no,no,yes,no,5.900000095,9.0,0.495380014,13,low,west,8.319999695
3875,8010,male,other,45.79999924,no,no,yes,no,5.900000095,9.0,0.495380014,12,high,west,8.319999695
3876,8110,female,other,40.31999969,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3877,8210,male,other,60.31999969,yes,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,17,low,west,9.550000191
3878,8310,male,other,38.02000046,no,no,no,no,7.6999998089999995,6.5,0.8059999940000001,12,high,west,9.550000191
3879,8410,male,other,63.91999817,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3880,8510,female,other,61.25,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3881,8610,female,other,43.97999954,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,15,low,west,9.550000191
3882,8710,female,other,44.04999924,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,13,low,west,9.550000191
3883,8810,female,other,47.27000046,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,13,low,west,9.550000191
3884,8910,male,other,46.45999908,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3885,9010,female,other,39.20999908,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,13,low,west,9.550000191
3886,9110,female,hispanic,52.41999817,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3887,9210,male,other,51.75,no,no,no,no,7.6999998089999995,6.5,0.8059999940000001,14,low,west,9.550000191
3888,9310,male,other,45.83000183,no,no,yes,no,7.6999998089999995,6.5,0.8059999940000001,12,low,west,9.550000191
3889,9410,female,other,50.77000046,no,no,no,no,6.8000001910000005,0.800000012,0.8314099909999999,12,low,west,10.14999962
3890,9510,female,afam,39.40999985,no,no,yes,no,6.8000001910000005,0.800000012,0.8314099909999999,13,low,west,10.14999962
3891,9610,female,hispanic,46.56000137,no,no,no,no,6.8000001910000005,0.800000012,0.8314099909999999,12,low,west,10.14999962
3892,9710,male,other,50.99000168,no,no,yes,no,6.8000001910000005,0.800000012,0.8314099909999999,17,low,west,10.14999962
3893,9810,male,other,40.77000046,no,no,yes,no,6.8000001910000005,0.800000012,0.8314099909999999,12,low,west,10.14999962
3894,9910,female,other,45.74000168,no,no,no,no,6.8000001910000005,0.800000012,0.8314099909999999,12,low,west,10.14999962
3895,10010,female,other,49.18000031,no,no,yes,no,8.199999809,2.0,0.8059999940000001,13,low,west,9.550000191
3896,10110,female,other,51.97999954,no,no,yes,no,6.8000001910000005,0.200000003,0.6154699920000001,12,low,west,11.36999989
3897,10210,female,other,45.95999908,no,yes,yes,no,6.8000001910000005,0.200000003,0.6154699920000001,14,low,west,11.36999989
3898,10310,male,other,50.15000153,no,no,yes,no,6.8000001910000005,0.200000003,0.6154699920000001,14,low,west,11.36999989
3899,10410,female,other,53.24000168,yes,no,yes,no,6.8000001910000005,0.200000003,0.6154699920000001,16,high,west,11.36999989
3900,10510,male,other,64.43000031,no,no,yes,no,6.8000001910000005,0.200000003,0.6154699920000001,17,low,west,11.36999989
3901,10610,female,hispanic,44.09999847,no,no,yes,no,11.89999962,16.0,0.69284004,12,low,west,8.409999847
3902,10710,female,hispanic,48.15999985,no,no,yes,no,11.89999962,16.0,0.69284004,14,high,west,8.409999847
3903,10810,female,other,45.09999847,yes,yes,no,no,11.89999962,16.0,0.69284004,12,low,west,8.409999847
3904,10910,male,hispanic,41.20000076,no,no,no,no,11.89999962,16.0,0.69284004,12,low,west,8.409999847
3905,11010,male,other,47.61000061,no,no,yes,no,11.89999962,16.0,0.69284004,12,low,west,8.409999847
3906,11110,male,other,62.25999832,no,yes,yes,no,11.89999962,16.0,0.69284004,16,high,west,8.409999847
3907,11210,female,other,44.72999954,no,no,yes,no,11.89999962,16.0,0.69284004,12,low,west,8.409999847
3908,11310,female,other,46.09000015,no,no,no,no,11.89999962,16.0,0.69284004,12,high,west,8.409999847
3909,11410,male,other,49.27000046,no,yes,yes,no,5.5,2.5,1.077370048,16,high,west,11.56000042
3910,11510,male,other,45.11000061,no,no,yes,no,5.5,2.5,1.077370048,13,high,west,11.56000042
3911,11610,female,other,72.80999756,no,yes,yes,no,5.5,2.5,1.077370048,12,low,west,11.56000042
3912,11710,female,other,39.16999817,no,no,yes,no,5.5,2.5,1.077370048,12,low,west,11.56000042
3913,11810,female,other,57.20999908,yes,no,yes,no,5.5,2.5,1.077370048,16,high,west,11.56000042
3914,11910,male,other,59.15999985,no,no,yes,no,5.5,2.5,1.077370048,12,low,west,11.56000042
3915,12010,female,other,54.63999939,no,yes,yes,no,8.0,1.0,0.713630021,15,low,west,12.96000004
3916,12110,female,other,64.87999725,no,no,yes,no,8.0,1.0,0.713630021,18,low,west,12.96000004
3917,12210,female,other,51.84999847,no,no,yes,no,8.0,1.0,0.713630021,13,low,west,12.96000004
3918,12310,male,other,46.13999939,no,no,no,no,8.0,1.0,0.713630021,12,low,west,12.96000004
3919,12410,female,other,36.08000183,no,no,yes,no,8.0,1.0,0.713630021,13,low,west,12.96000004
3920,12510,male,other,62.47000122,no,no,yes,no,8.0,1.0,0.713630021,16,low,west,12.96000004
3921,12610,male,other,44.63999939,no,no,yes,no,5.5,3.0,1.077370048,12,low,west,11.56000042
3922,12710,female,other,40.52999878,yes,no,yes,no,5.5,3.0,1.077370048,12,low,west,11.56000042
3923,12810,female,other,37.75,no,no,no,no,5.5,3.0,1.077370048,12,high,west,11.56000042
3924,12910,female,other,41.79999924,no,no,no,no,5.5,3.0,1.077370048,12,low,west,11.56000042
3925,13010,male,other,48.56000137,no,no,yes,yes,8.100000381000001,0.800000012,0.713630021,12,low,west,12.96000004
3926,13110,male,other,67.56999969,yes,yes,yes,yes,8.100000381000001,0.800000012,0.713630021,16,high,west,12.96000004
3927,13210,male,other,44.47999954,no,no,yes,yes,8.100000381000001,0.800000012,0.713630021,14,high,west,12.96000004
3928,13310,male,other,62.59000015,no,no,yes,yes,8.100000381000001,0.800000012,0.713630021,12,low,west,12.96000004
3929,13410,male,other,56.86999893,yes,no,yes,yes,8.100000381000001,0.800000012,0.713630021,15,high,west,12.96000004
3930,13510,female,other,34.0,no,no,yes,yes,8.100000381000001,0.800000012,0.713630021,14,low,west,12.96000004
3931,13610,female,other,41.29000092,no,yes,yes,no,6.099999905,1.200000048,0.713630021,12,low,west,12.96000004
3932,13710,female,other,60.49000168,yes,yes,yes,no,6.099999905,1.200000048,0.713630021,16,low,west,12.96000004
3933,13810,female,other,65.91999817,no,yes,yes,no,6.099999905,3.5,0.713630021,16,high,west,12.96000004
3934,13910,male,other,61.41999817,yes,no,yes,no,6.099999905,3.5,0.713630021,16,high,west,12.96000004
3935,14010,female,other,48.09000015,no,no,yes,no,8.0,0.5,0.713630021,14,high,west,12.96000004
3936,14110,female,other,54.75,no,no,yes,no,8.0,0.5,0.713630021,16,low,west,12.96000004
3937,14210,female,other,53.63000107,no,no,yes,no,8.0,0.5,0.713630021,14,high,west,12.96000004
3938,14310,female,other,59.50999832,no,no,yes,no,8.0,0.5,0.713630021,13,low,west,12.96000004
3939,14410,female,other,51.25,no,no,yes,no,8.0,0.600000024,0.713630021,12,low,west,12.96000004
3940,14510,female,other,61.09999847,no,no,yes,no,7.0,1.0,1.077370048,15,low,west,11.56000042
3941,14610,male,other,42.50999832,no,no,yes,no,7.0,1.0,1.077370048,16,low,west,11.56000042
3942,14710,male,other,63.11000061,no,no,yes,no,7.0,1.0,1.077370048,12,low,west,11.56000042
3943,14810,male,other,62.24000168,no,no,yes,no,5.5,1.5,1.077370048,17,low,west,11.56000042
3944,14910,female,other,47.04999924,no,no,no,no,5.5,1.5,1.077370048,14,low,west,11.56000042
3945,15010,female,other,54.47999954,no,no,yes,no,5.5,1.5,1.077370048,14,high,west,11.56000042
3946,15110,female,other,58.84000015,no,no,yes,no,5.5,1.5,1.077370048,13,high,west,11.56000042
3947,15210,male,other,41.63999939,no,no,no,no,5.5,1.5,1.077370048,12,low,west,11.56000042
3948,15310,male,other,66.83000183,no,no,yes,no,12.39999962,9.0,1.077370048,14,low,west,11.56000042
3949,15410,male,other,39.84999847,no,no,yes,no,12.39999962,9.0,1.077370048,12,high,west,11.56000042
3950,15510,female,other,46.27999878,no,yes,yes,no,12.39999962,9.0,1.077370048,16,low,west,11.56000042
3951,15610,female,other,59.38999939,no,no,yes,no,12.39999962,9.0,1.077370048,16,low,west,11.56000042
3952,15710,female,other,42.56999969,no,no,yes,no,12.39999962,9.0,1.077370048,13,low,west,11.56000042
3953,15810,male,other,57.83000183,no,no,yes,no,12.39999962,9.0,1.077370048,12,low,west,11.56000042
3954,15910,male,other,46.13999939,no,no,yes,no,12.39999962,9.0,1.077370048,12,low,west,11.56000042
3955,16010,female,other,55.70000076,no,no,yes,no,12.39999962,9.0,1.077370048,12,high,west,11.56000042
3956,16110,female,other,41.88000107,no,no,yes,no,12.39999962,9.0,1.077370048,15,low,west,11.56000042
3957,16210,female,other,37.02999878,no,no,no,no,13.80000019,5.0,0.713630021,12,low,west,12.96000004
3958,16310,female,other,44.43999863,no,no,yes,no,13.80000019,5.0,0.713630021,12,high,west,12.96000004
3959,16410,male,other,64.59999847,yes,no,yes,no,13.80000019,5.0,0.713630021,17,high,west,12.96000004
3960,16510,male,afam,58.93000031,yes,yes,yes,no,7.0,0.699999988,1.077370048,16,high,west,11.56000042
3961,16610,male,other,61.90999985,no,no,yes,yes,7.0,0.699999988,1.077370048,12,high,west,11.56000042
3962,16710,female,other,59.47000122,yes,yes,yes,yes,7.0,0.699999988,1.077370048,17,low,west,11.56000042
3963,16810,female,other,59.59999847,yes,yes,yes,yes,7.0,0.699999988,1.077370048,16,high,west,11.56000042
3964,16910,female,other,53.90000153,no,no,yes,yes,7.0,0.699999988,1.077370048,14,low,west,11.56000042
3965,17010,female,other,38.34999847,no,no,yes,no,10.19999981,0.800000012,0.713630021,12,low,west,12.96000004
3966,17110,female,other,47.20999908,yes,no,yes,no,7.1999998089999995,1.0,0.713630021,14,low,west,12.96000004
3967,17210,female,other,49.72999954,no,no,yes,no,7.1999998089999995,1.0,0.713630021,12,high,west,12.96000004
3968,17310,female,other,44.18000031,no,no,yes,no,7.1999998089999995,1.0,0.713630021,12,low,west,12.96000004
3969,17410,male,other,59.54999924,no,no,no,no,7.1999998089999995,1.0,0.713630021,12,low,west,12.96000004
3970,17510,male,other,48.11000061,no,no,no,no,7.1999998089999995,1.0,0.713630021,12,low,west,12.96000004
3971,17610,female,other,49.47000122,no,no,yes,no,10.89999962,2.0,1.077370048,16,high,west,11.56000042
3972,17710,male,other,45.90000153,no,no,yes,no,10.89999962,2.0,1.077370048,12,low,west,11.56000042
3973,17810,male,other,46.77999878,yes,no,yes,no,6.099999905,4.0,0.713630021,13,high,west,12.96000004
3974,17910,male,other,50.58000183,yes,no,no,no,6.099999905,4.0,0.713630021,12,low,west,12.96000004
3975,18010,female,other,52.58000183,no,no,yes,no,6.099999905,4.0,0.713630021,13,high,west,12.96000004
3976,18110,female,other,43.40000153,yes,yes,yes,no,6.099999905,4.0,0.713630021,14,low,west,12.96000004
3977,18210,male,other,62.56999969,no,no,yes,no,6.099999905,4.0,0.713630021,15,high,west,12.96000004
3978,18310,female,other,57.59999847,yes,no,no,no,6.099999905,4.0,0.713630021,12,low,west,12.96000004
3979,18410,female,other,47.83000183,yes,no,yes,no,6.099999905,4.0,0.713630021,12,low,west,12.96000004
3980,18510,male,other,45.56000137,no,no,yes,no,6.099999905,4.0,0.713630021,12,low,west,12.96000004
3981,18610,female,other,45.22000122,yes,no,yes,no,7.599999905,8.0,1.077370048,12,low,west,11.56000042
3982,18710,female,other,43.13999939,no,no,no,no,7.599999905,8.0,1.077370048,12,low,west,11.56000042
3983,18810,male,other,61.47999954,no,no,yes,no,7.599999905,8.0,1.077370048,16,low,west,11.56000042
3984,18910,male,other,52.06000137,no,no,yes,no,7.599999905,8.0,1.077370048,12,low,west,11.56000042
3985,19010,male,other,57.61000061,no,no,no,no,7.599999905,8.0,1.077370048,17,low,west,11.56000042
3986,19110,female,other,58.93000031,yes,yes,yes,no,7.599999905,1.399999976,0.713630021,16,low,west,12.96000004
3987,19210,female,other,57.52999878,no,no,yes,no,7.599999905,1.399999976,0.713630021,12,low,west,12.96000004
3988,19310,male,other,59.95999908,no,no,yes,no,7.599999905,1.399999976,0.713630021,16,low,west,12.96000004
3989,19410,female,other,53.54999924,no,no,no,no,7.599999905,1.399999976,0.713630021,14,low,west,12.96000004
3990,19510,female,other,50.86999893,no,no,yes,no,7.599999905,1.399999976,0.713630021,13,low,west,12.96000004
3991,19610,female,other,58.65000153,no,no,yes,no,7.599999905,1.399999976,0.713630021,13,high,west,12.96000004
3992,19710,male,other,45.77000046,no,no,yes,no,10.69999981,5.5,1.077370048,12,low,west,11.56000042
3993,19810,male,other,51.75999832,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
3994,19910,male,other,45.52000046,no,no,no,yes,6.3000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
3995,20010,female,other,46.86999893,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
3996,20110,female,other,58.24000168,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,15,low,west,8.890000342999999
3997,20210,male,other,53.25,yes,yes,yes,yes,6.3000001910000005,0.200000003,0.257510006,18,low,west,8.890000342999999
3998,20310,female,other,56.0,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,18,low,west,8.890000342999999
3999,20410,male,other,57.38000107,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
4000,20510,male,other,55.18999863,no,no,yes,yes,6.3000001910000005,0.200000003,0.257510006,14,low,west,8.890000342999999
4001,20610,male,other,58.02000046,no,no,yes,yes,6.599999905,0.600000024,0.257510006,17,low,west,8.890000342999999
4002,20710,male,other,37.83000183,yes,no,yes,yes,6.599999905,0.600000024,0.257510006,14,high,west,8.890000342999999
4003,20810,female,other,47.93999863,yes,no,yes,yes,6.599999905,0.600000024,0.257510006,12,low,west,8.890000342999999
4004,20910,female,afam,42.79000092,no,no,no,yes,7.1999998089999995,0.200000003,0.257510006,12,low,west,8.890000342999999
4005,21010,female,other,39.79000092,no,no,no,yes,7.1999998089999995,0.200000003,0.257510006,15,low,west,8.890000342999999
4006,21110,male,hispanic,43.63999939,no,no,yes,yes,7.1999998089999995,0.200000003,0.257510006,13,low,west,8.890000342999999
4007,21210,male,other,49.54999924,no,no,yes,yes,7.1999998089999995,0.200000003,0.257510006,12,low,west,8.890000342999999
4008,21310,female,other,60.56999969,no,no,yes,yes,7.1999998089999995,0.200000003,0.257510006,12,low,west,8.890000342999999
4009,21410,male,other,59.88999939,yes,yes,yes,yes,6.599999905,0.5,0.257510006,13,low,west,8.890000342999999
4010,21510,male,other,64.22000122,no,no,yes,yes,6.599999905,0.5,0.257510006,14,high,west,8.890000342999999
4011,21610,male,other,58.81999969,yes,yes,yes,yes,6.599999905,0.5,0.257510006,16,high,west,8.890000342999999
4012,21710,male,other,70.69999695,no,no,yes,yes,6.599999905,0.5,0.257510006,17,low,west,8.890000342999999
4013,21810,female,afam,43.90000153,no,no,yes,no,6.599999905,0.5,0.257510006,13,low,west,8.890000342999999
